Date,Time,ID,Lat,Lon,Alt,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
03/12/2017 00:00,09:04:20,model=Lenovo PB2-690Y_device=PB2PRO,32.10266129,35.20988707,696,Ariel_University,1c:b9:c4:14:2c:38,6,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:04:26,model=Lenovo PB2-690Y_device=PB2PRO,32.10261559,35.20995369,698,Ariel_University,1c:b9:c4:16:ee:98,6,-73,Ariel_University,1c:b9:c4:15:3d:68,6,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:04:32,model=Lenovo PB2-690Y_device=PB2PRO,32.102646,35.209928,699,Ariel_University,1c:b9:c4:15:3d:6c,44,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:04:44,model=Lenovo PB2-690Y_device=PB2PRO,32.10277422,35.20985048,689,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:05:21,model=Lenovo PB2-690Y_device=PB2PRO,32.10316878,35.2097271,702,Ariel_University,1c:b9:c4:15:fd:48,1,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:05:27,model=Lenovo PB2-690Y_device=PB2PRO,32.10324284,35.20974432,704,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:05:39,model=Lenovo PB2-690Y_device=PB2PRO,32.10339224,35.20978577,704,Ariel_University,1c:b9:c4:16:f1:5c,52,-77,IT-MNG,1c:b9:c4:15:ed:b8,1,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:05:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10346602,35.2098239,704,DIRECT-13-HP DeskJet 3630 series,a0:8c:fd:0a:24:56,6,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:05:51,model=Lenovo PB2-690Y_device=PB2PRO,32.10353221,35.20987906,705,Ariel_University,1c:b9:c4:16:ed:48,6,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:05:57,model=Lenovo PB2-690Y_device=PB2PRO,32.10360427,35.20993338,705,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6,-80,Ariel_University,24:79:2a:2c:5b:d8,1,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:06:11,model=Lenovo PB2-690Y_device=PB2PRO,32.10374478,35.21009987,707,Ariel_University,1c:b9:c4:16:06:bc,48,-75,Ariel_University,24:79:2a:2b:bd:88,11,-83,Ariel_University,24:79:2a:2b:07:b8,11,-85,Ariel_University,24:79:2a:2c:5c:18,11,-85,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:06:21,model=Lenovo PB2-690Y_device=PB2PRO,32.10383605,35.21021258,708,Ariel_University,1c:b9:c4:16:06:bc,48,-67,Ariel_University,24:79:2a:2c:5b:d8,1,-82,Ariel_University,24:79:2a:2b:bd:8c,44,-83, ,24:79:2a:ab:bd:87,44,-84,Ariel_University,1c:b9:c4:16:1d:78,1,-87,KCG-ADSL,00:1d:aa:81:d8:3c,3,-93,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:06:23,model=Lenovo PB2-690Y_device=PB2PRO,32.10385068,35.2102363,707,HelpDesk,60:e3:27:7b:e0:98,4,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:06:27,model=Lenovo PB2-690Y_device=PB2PRO,32.1038636,35.21027619,710,Ariel_University,1c:b9:c4:15:41:78,1,-88,Ariel_University,1c:b9:c4:16:e8:f8,11,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:06:31,model=Lenovo PB2-690Y_device=PB2PRO,32.10384447,35.21022668,708,Ariel_University,24:79:2a:2b:bd:88,11,-74,HelpDesk,60:e3:27:7b:e0:98,4,-79,Ariel_University,1c:b9:c4:16:1d:78,1,-79,Ariel_University,1c:b9:c4:15:ed:38,6,-81,Ariel_University,24:79:2a:2b:07:bc,36,-87,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:06:35,model=Lenovo PB2-690Y_device=PB2PRO,32.10381301,35.21016707,708,Ariel_University,1c:b9:c4:16:06:b8,11,-63,Ariel_University,24:79:2a:2c:5c:18,11,-65, ,1c:b9:c4:96:06:b7,48,-74,Ariel_University,24:79:2a:2c:5c:1c,36,-76,Ariel_University,24:79:2a:2b:07:b8,11,-80,Ariel_University,24:79:2a:2b:02:78,6,-80,Ariel_University,24:79:2a:2c:5b:dc,36,-86,,,,,,,,,,,,
03/12/2017 00:00,09:06:43,model=Lenovo PB2-690Y_device=PB2PRO,32.10373405,35.21006524,704,Ariel_University,1c:b9:c4:16:1d:7c,44,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:06:51,model=Lenovo PB2-690Y_device=PB2PRO,32.103659,35.20995718,704,DIRECT-51-HP DeskJet 3630 series,3c:52:82:ef:d4:52,6,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:07:13,model=Lenovo PB2-690Y_device=PB2PRO,32.1034255,35.20978696,702,Ariel_University,1c:b9:c4:15:1c:b8,1,-75,Ariel_University,1c:b9:c4:16:e5:a8,6,-76,IT-MNG,1c:b9:c4:15:ed:bc,48,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:07:28,model=Lenovo PB2-690Y_device=PB2PRO,32.10327032,35.20977545,702,Ariel_University,1c:b9:c4:12:90:bc,40,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:08:14,model=Lenovo PB2-690Y_device=PB2PRO,32.10294016,35.20970331,702,Ariel_University,1c:b9:c4:12:af:78,11,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:08:21,model=Lenovo PB2-690Y_device=PB2PRO,32.10283849,35.20974618,701,Ariel_University,1c:b9:c4:16:ed:38,6,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:08:22,model=Lenovo PB2-690Y_device=PB2PRO,32.1028277,35.20975138,702,KCG-ADSL,00:1d:aa:81:d8:3c,3,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10254921,35.20997646,699,Ariel_University,1c:b9:c4:16:ee:9c,36,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:08:57,model=Lenovo PB2-690Y_device=PB2PRO,32.10239413,35.21004364,698,lab_6.1.3,c4:12:f5:f6:a0:18,3,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:09:03,model=Lenovo PB2-690Y_device=PB2PRO,32.10231912,35.21006414,699,Ariel_University,1c:b9:c4:15:1c:b8,1,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:09:13,model=Lenovo PB2-690Y_device=PB2PRO,32.10229579,35.2100555,694,Bezeq,84:c9:b2:b7:c8:2d,6,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,09:09:38,model=Lenovo PB2-690Y_device=PB2PRO,32.10273382,35.20986429,694,Ariel_University,1c:b9:c4:14:2c:3c,52,-75, ,1c:b9:c4:94:2c:37,52,-74,Ariel_University,1c:b9:c4:15:1c:b8,1,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
